hscode,name
7019730000,Glass fibres of chemically bonded fabrics; Thin sheet of glass fibers; GLASS MAT 200g; GMAT FIBER NO1
7019801000,Glass wool; GMT
7019809000,INSULATION PAD BATT; GLASS WOOL TYPE; 371123j200 외
7019809000, 품명  Insulation Pad Batt ; Glass Wool Type ; korea
7020001011,Process Tube (Reactor Tube) ; 510510008411
7020001013,Other articles of glass for industrial; QUARTZ BOTTOM RING; PRCHNA
7020001013,Other articles of glass for industrial ; Quartz Tube(Cylinder)
7020001019,Other industrial articles of fused quartz or fused silica; Lid Glass; 150mm150mm15(T)
7020001019,Other articles of fused quartz; quartz wafer; 6inch150H10
7020001019,Other articles of fused quartz; Quartz Wafer ; SK1300
7020001019,QUARTZ WAFER SK1300 6 INCH
7020001019,Other articles of glass for industrial; QUARTZ BOTTOM RING; PRCHNA
7020001019,Quartz cylinder
7020001019,Quartz Ring
7020001019,Quartz handle
7020001019,Other industrial articles of glass of fused quartz; FUSED QUARTZ; PRCHNA
7020001019,Other industrial articles of fused quartz; FUSED QUARTZ OD345H330MM; PRCHNA
7020001019,Other industrial articles of glass of fused quartz; SiO2 DISC
7020001019,Other industrial article of glass of fused quartz; QUART RING; RKOREA
7020001019,Other industrial article of glass of fused quartz; QUART SHOWER PLATE; HPQ WINDOW; RKOREA
7020001019,Other article of fused quartz ; BELL JAR 925mm 181022152713(SE014531) ; RKOREA
7020001019,Other article of fused quartz ; TEL QUARTZ RING INSULATOR A7(SE014826) ; RKOREA
7020001019,Other articles of glass ; Quartz Glass Cover ; RKOREA
7020001019,Other articles of fused quartz; flange OD29017017T; RKOREA
7020001019,Other articles of fused quartz; Quartz flange D3DK79140A2 OD355530041T; RKOREA
7020001019,Other articles of glass for industrial; SHOWER PLATE; 377MM5MM; JAPAN
7020001019,OTHER ARTICLES OF GLASS;TUBE FLEXIBLE(석영배관);ZAL07931003
7020001090,Other articles of glass; HOLLOW MICROSPHERE QCEL 6035S; USA
7020001090,GLASS
7020001090,Gauge glass;ILMADUR;Borosilicate glass
7020009000,Other articles of glassceramic; Mazic Claro Press
7020009000,Other articles of glassceramic; DENTAL FILLING Mazic Claro CAD
7020009000,영유아 손톱관리기;YASNYL301
7020009000,Other articles of glass; 방폭등용 붕규산 유리; PRCHNA
7020009000,Other articles of glass; NDGSTR802; RKOREA
7020009000,Other articles of glass; Rosetta SP LT R10A2; RKOREA
7101210000,Cultured Pearl
7101210000,Pearl Cultured
7102390000,Diamond 황동제 칩
7103100000,Malachite stone watch glass
7103100000,Turquise matrix
7103999090,Rose Quartz; Tumser001m; PR CHINA
7103999090,Jasper; Trj001m; PRCHNA
7103999090,Aventurine worked; 그린 어벤츄린 원석 T29PC023C 912mm; PRCHNA
7103999090,Semiprecious stone worked; quartz tigerseye
7104100000,Piezoelectric quartz;Quartz wafer
7104100000,Piezoelectric quartz;QUARTZ CRYSTAL BLANK
7104999010,WAFER; 4 PSS (PATTERNED SAPPHIRE SUBSTRATES)
7105102000,Synthetic diamond powder; RKOREA
7105102000,Synthetic diamond powder
7106100000,Silver alloys in powder form ; SOLDER BALL(SN40AG05CU) ; RKOREA
7106100000,Silver alloys in powder form ; SOLDER BALL(SN39AG06CU) ; RKOREA
7106100000,Silver alloy powder; SOLDER BALL(SN968AG30CU02); RKOREA
7106100000,Silver power; USA
7106100000,Silver alloy powder;ECO SOLDER POWDER M705;;;JAPAN
7106100000,Silver powder;Powder;JAPAN
7106100000,Siver powder 100852
7106910000,Silver alloy
7106910000,Silver Alloy (Alloy for 18Kgold)
7106919000,Silver alloy; SOLDER BALL(SN955AG40CU05); RKOREA
7106921000,Bar of silver alloy; HSE02 BAR SOLDER; HSE02B20
7106921000,Silver alloy rod;Silver Brazing alloy;RKOREA
7106921000,Silver alloy bar; 신청서 품명  ECO SOLDER BAR 모델 M705
7106923000,Silver alloy cored wire; SOLDER WIRE; HSE 02 SR24 SUPER; RKOREA
7106923000,Silver alloy wire ; (신청서상 품명  ECO SOLDER WIRE)
7106929000,Silver Semimanufactured; VALCAMBI SILVER BAR(COMBI BAR); 1001g; SWISS
7107002000,Copper strip claded with silver; AGCU4NI05C1020
7107002000,Base metal clad with silver; COPPER ALLOY STRIP;AGCD1CU1NI1C1020;025X10002X27
7108121000,Gold lumps and grains ; Gold 9095 함량의 알갱이(granule); PPERU
7108121000,Gold of other unwrought forms ; 1oz GOLD AMERICAN EAGLE; USA
7108121000,Gold of other unwrought forms; 1oz GOLD CANADIAN MAPLE LEAF; CANADA
7108121000,Gold Coin
7108139020, Platinum Target ; 3N5  Gold Target ; 3N5  Iridium Target ; 3N5
7108139020, Platinum Target ; 3N5  Gold Target ; 3N5  Iridium Target ; 3N5
7108139090,Gold Semimanufactured; Valcambi Gold Bar(CombiBar); 50g; SWISS
7108139090,Gold(24K) round plate;24K GOLD JEWELLERY PENDANTS
7108139090,Gold(24K) round plate
7108139090,금화(순도 9999)
7110110000,Platinum in powder form; PLATINUM SPONGE; UK
7110190000, Platinum Target ; 4N  Iridium Target ; 3N up
7110190000, Platinum Target ; 4N  Iridium Target ; 3N up
7110210000,Palladium unwrought; PALLADIUM SPONGE
7110210000,Palladium in powder form; PALLADIUM SPONGE; UK
7110210000,Palladium in powder form
7110210000,Palladium Alloy chip For Dental( J W G)
7110290000, 품명  Pd Alloy Pin  모델  30Ag40PdCu  규격  008mm(지름) x 80mm(길이)
7110290000,Dental fillings; AURIUM Y; USA
7110310000,Rhodium in powder form; RHODIUM SPONGE
7110310000,Rhodium powder; RUSSIA
7111000000,Base metal clad with palladium
7111000000,Base metal clad with palladium
7111000000,Base metal clad with palladium
7111000000,Base metal clad with palladium
7111000000,Base metal clad with palladium
7112911000,Residues containing gold compounds; Au Waste Water; PRCHNA
7112911000,Residues containing gold compounds; Au Waste Ion Exchanger Resin; PRCHNA
7112911000,Residues containing gold compound; Au waste filter; PRCHNA
7112919000,Other scrap containing precious metal; Residual wafer
7112919000,Other scrap containing precious metal; REJECT IC; RKOREA
7112921000,Residues containing palladium compounds; Pd Waste Water; PRCHNA
7112921000,Residues containing palladium compound; Pd waste filter; PR CHNA
7112929000,Other scrap of containing precious metal; Au  Pd clad chip; PRCHNA
7112929000,Spent catalyst precious metal recovery; Spent Palladium Carbon; ITALY
7112929000,Waste containing precious metal; fabrics stained fluid
7112991000,Residues of precious metal; Precious metal bearing refinery slag
7112992000,Silver waster of plastics; CRM1075S SCRAP; JAPAN
7112999000,Waste of containing precious metal of waste paring and scarp of plastics; PELLETIZED PRINTED CIRCUIT BOARDS FROM OLD ELECTRONIC EQUIPMENT
7112999000,SILVER METAL(CATALYST);
7112999000,Other waste of containing precious metal ; POWER INDUCTOR ; RKOREA
7112999000,Other waste of containing precious metal ; EMC 그린시트 ; RKOREA
7112999000,Other waste of containing precious metal ; EMC 가인덱스 ; RKOREA
7112999000,Other waste of containing precious metal ; Silver waste and scrap(은도금 세라믹(LTCC)의 불량폐기물)
7112999000,Other waste of containing precious metal ; Silver paste H9430S
7112999000, 품 명  폐휴대폰
7113110000,Articles of jewellery of silver ; RKOREA
7113110000,Articles of jewellery of silver; SCNHO5k; RKOREA
7113110000,Silver bracelet ; B140401T ; RKOREA
7113110000,Silver chain for jewellery ; Silver cup chain with cubic zirconia ; RKOREA
7113110000,broach silver
7113191000,Articles of jewellery and parts of platinum; PT950; JAPAN
7113192000,Articles of jewellery of gold ; RKOREA
7113192000,Jewellerys parts of gold; 14K SL BACKS; RKOREA
7114191000,Articles of goldsmiths ware for table; Gold bowls for table
7114199000,Article of goldsmiths; MASIM TEAGOLD
7114199000,Articles of goldsmiths wares ; GOLD COINS(ROUND) 995 PURITY ; RKOREA
7114199000,Articles of goldsmiths wares; KANGAROO MINTED GOLD BAR(1g); AUSTRAL
7114199000,Articles of goldsmiths wares; KANGAROO MINTED GOLD BAR(20g); AUSTRAL
7114199000,Articles of goldsmiths wares; KANGAROO MINTED GOLD BAR (1 ozt); AUSTRAL
7114199000,Articles of goldsmiths wares; KANGAROO MINTED GOLD BAR(5g); AUSTRAL
7114199000,Articles of goldsmiths wares; KANGAROO MINTED GOLD BAR(10g); AUSTRAL
7114199000,Gold Wafer(순도 9999 2g 19115065mm)
7116102000,Articles of cultured pearls; LOOSE FRESHWATER PEARLS ; PRCHNA
7116102000,Cultured pearls
7116201000,Industrial reconstructed precious stone POLY CRYSTALLINE DIAMOND (PCD); CMX850 ; R7003600803
7116201000,Industrial reconstructed precious stone; PCD 절단팁; PCD
7116201000,Polycrystalline Diamond (PCD) IPOLCM (R360) ; RKOREA
7116201000,Industrial reconstructed precious stone; Polycrystalline Diamond (PCD) IPOLCM; RKOREA
7116209010,Brass chain for article of semiprecious stones ; Brass cup chain with cubic zirconia ; RKOREA
7116209010,Articles of precious stone; R5604; RKOREA
7116209010,Articles of semiprecious stones; B140401T; RKOREA
7116209010,Earring
7116209010,White stone bead
7116209090,DECORATIVE ITEMS
7116209090,Nephrite articles;HEAT CAP
7116209090,Agate stamp
7117191000,magnetic pulse stimulator(PML174) ; 일본
7117191000,Necklace;BL Chain;L 40cm
7117191000,Imitation jewellery;BL chain
7117192000,모조신변장식용 팔찌
7117193000,Earing clip;ECP2131
7117193000,Earring clip (상품명  ECP2131)
7117193000,EARRING CASSETE
7117193000,Ear piercer disposable
7117194000,캔뱃지 시리즈; 캔뱃지 컬렉터 시리즈
7117195000,Ring of base metal ; Brass Ring (Raw) ; M3C 16931991mm
7117196000,Imitation jewellery chain for personal adornment;Connector for bra;;;RKOREA
7117196000,Chain for personal adornment;BL Chain;L 100M
7117196000,eyeglass chain
7117199000,Semi Finished Metal Pendant ; HEART LARGE ; H3735
7117199000,Semi Finished Metal Pendant; ID TAG; ID2950
7117199000,Reflective Pin Button ; 25mm
7117199000,Pendant;P16103
7117900000,Necklace of clam shell and textile materials ; 19SS BANDANA NECKLACE
7117900000,Imitation ring of plastics ; COCO BLINGBLING RING SET2(LX437792) ; PRCHNA
7117900000,Other imitation jewellery; SWAROVSKY CRYSTAL EAR PALLETS
7117900000,Other imitation jewellery ; 지바스 ; PRCHNA
7117900000,목걸이세트 ; MKX5AJ2700A ; China
7117900000,아동용 팔찌 4종 ; MKX5AJ2008A ; China
7117900000,Other Imitation jewellery ; Sparkling ; RKOREA
7117900000,Imitation bracelet of plastic; 토르마린 음이온 팔찌
7118100000,Coin; 2020 MEXICO 1OZ SILVER999 LIBERTAD BU
7118100000,Coin; 2019 NIUE 1 OZ SILVER 2 CELESTIAL ANMALS THE GREEN DRAGON
7118100000,Coin; Silver bullion coin ; 3215 oz SILVER AUSTRALIAN KOOKABURRA; AUSTRAL
7118100000,Silver bullion coin; 1oz SILVER CANADIAN MAPLE LEAF; CANADA
7118100000,Silver bullion coin; 1oz SILVER CANADIAN MAPLE LEAF; CANADA
7118100000,Silver bullion coin; 1oz SILVER AMERICAN EAGLE; USA
7118901000,Gold of other unwrought forms ; 1oz GOLD AMERICAN EAGLE; USA
7118901000,Gold of other unwrought forms; 1oz GOLD CANADIAN MAPLE LEAF; CANADA
7118901000,Gold Coin
7118901000,금화(순도 9999)
7201101000,Nonalloy pig iron containing by weight 05  or less of phosphorus; 선철(FOUNDRY PIG IRON); F3B; RKOREA
7201101000,선철(PIG IRON)
7201102000,Pig iron(제품명  Granulated pig iron for steel making)
7202110000,Ferromanganese containing by weight more than 2  of carbon; 망간철(FeMn)
7202210000,FERRO SILICON; 1050
7202210000,Ferrosilicon Containing by weight more than 55  of silicon; 접종제(Inoculant); RKOREA
7202210000,Ferrosilicon containing by weight more than 55  of silicon; 규소철(FeSi); RKOREA
7202210000,Ferrosilicon powder
7202290000,뉴시루바리 10S; Ferro  Silicon
7202291000,Ferrosilicon; 구상화제(Globurizing); RKOREA
7202291000,FerroSilicon;FeSiMg (페로실리콘)
7202291000,FerrosiliconAXEL Alloy
7202410000,HC FeCr (HIgh Carbon Ferro Chrome); 1050
7202490000,LOW CARBON FERRO CHROME; 1050
7202500000,FERRO SILICON CHROMIUM; 1050
7202910000,FERRO TITANIUM
7202910000,Ferro Titanium;FETI WIRE;;;PRCHNA
7202930000,Ferroalloys  Ferroniobium ; 페로니오븀
7202991000,FERRO PHOSPHORUS
7202999000,FERRO CALCIUM SILICON; 2040mm
7202999000,FERRO BORON
7202999000,Ferro silicon calcium
7204290000,Waste and scrap of alloy steel; Waste and scrap of Invar plate
7204290000,Scrap of other alloy steel ; 타이어철심(tire steel wire scraps) ; PRCHNA
7204290000,Silicon steel scrap
7204300000,Steel scrap ; STEEL BALL
7204490000,Other scrap
7205109000,Granules of steel ; RNI4660
7205210000,Alloy steel powder ; 합금분말 ; NEXT300 ;; FRANCE
7205210000,Alloy steel powder ; 합금분말 ; NEXT900 ;; FRANCE
7205210000,Stainless steel powder
7205290000,Iron powder; IRON POWDER JIP255M90; JAPAN
7205290000,Iron powder tablet pressed round; IRON TABLET MIXED WITH ALUMINIUM ; PRCHNA
7205290000,Iron powder
7205290000,Chopped Steel Fiber
7205290000,Choppde Steel Fiber
7207111000,Slab Carbon steel
7207190000,FORGING BAR ; SF90H142626FORGING ; PRCHNA
7209161000,Flatrolled products of nonalloy steel coldrolled; Hardened and tempered carbon steel belt; SANDVIK 1300C; SWEDEN
7209261000,Flatrolled products of nonalloy steel coldrolled ; STEEL PLATE ; CN
7209270000,Coldreduced flatrolled welded steel products;WELDED STEEL SHEET;Iron 99823etc;RKOREA
7210300000,Steel sheet electrolytically plated
7210309000,Flatrolled product of nonalloy steel electrolytically plated with zinc ; EGI(Electro Galvanized Coil); RKOREA
7210410000,Bridge plate(ECO plate) ;
7210491010,Other flatrolled products of nonalloy steel plated zinc annealed ; ENS280GD ZM310 ; RKOREA
7210491010,Flatrolled products of nonalloy steel otherwise plated or coated with zinc annealed ; STEEL SHEET ; PRE COATED METAL SHEET ; CHINA
7210491090,Other flatrolled products of nonalloy steel plated zinc annealed ; KSSGMCC G120 ; RKOREA
7210491090,Flatrolled products of nonalloy steel plated zinc annealed ; Metal Laminar(cugi) ; RKOREA
7210491090,Flatrolled products of nonalloy steel plated zinc annealed ; Metal Laminar(StsGi) ; RKOREA
7210499010,Other flatrolled products of nonalloy steel plated zinc ; ENS350GDHM ZM310 ; RKOREA
7210700000,Flatrolled products of iron or nonalloy steel plated zinc painted;ENDCAP 철판 조립부 절단제품;;;KR
7210700000,Steel sheet painting
7210700000,Steel sheet printing
7210702000,Flatrolled products of steel plated zinc painted; PREPAINTED STEEL (칼라인쇄도장강판); RKOREA
7210702000,Flatrolled products of steel; ECCS TAPE; PRCHNA
7210909000,Electro zincnickel coated steel sheet
7210909000,Steel Porcelain enamelled aluminized HICERAL
7211191000,SPFH540 스틸코일 ; NFT 스틸 WHEEL DISC 원자재 ; 32T  450
7211199000,PICKLING and OILING COIL ; SAPH440 ; 20 26 30 32 36 thickness
7211230000,Coldrolled nonalloy steel;Coil for microwave oven parts;5T447 C;;RKOREA
7211231000,Flatrolled products of iron or nonalloy steel of a width of less than 600 not further worked than coldrolled; S10C; RKOREA
7211239000,Flatrolled products of nonalloy steel cold rolled of a width of less than 600  not coated; SPCC 08T
7211239000,COLD ROLLED COIL ; SPCC ; 2098mm(두께폭)
7211291000,Flatrolled products of nonalloy steel of a width of less than 600mm not further worked than coldrolled; SK5; RKOREA
7211291000,Flatrolled products of nonalloy steel of a width of less than 600mm not further worked than coldrolled; XC68; RKOREA
7211291000,Flatrolled products of other alloy steel of a width of less than 600mm not further worked than coldrolled; S70C; RKOREA
7211291000,FLAT PRODUCT ; 2420MM X 071T(FLAT)
7211291000,COLD ROLLED SKELP(냉간압연탄소강대) ; S50C ; 20129mm(두께폭)
7211901000,RULE DIE STEEL ; 19MM X 20MM BDHF
7211901000,BEVEL PRODUCT ; ; 2600MM X 142T (BEVEL PRODUCT)
7212200000,Steel plate electrolytically plated with zinc;EGI
7212200000,Steel sheet electrolytically plated
7212200000,Steel sheet electrolytically plated
7212209000,Flatrolled products of nonalloy steel cold rolled of a width of less than 600  coated; SECC 12T
7212400000,ZINK COATED IRON STEEL PLATE 모델  NEXGEN2 MAIN CHASSIS 규격  USEGI 08MM(T)  216MM(W)  320MM(L)
7212400000,Steel sheet printing
7212400000,Steel sheet painted
7212501000,Flatrolled products of steel plated with nickel ; 015228mm ; JAPAN
7212509000,Flatrolled products of steel plated with aluminium; 용융 알루미늄 도금강판 ALCOSTA; RKOREA
7212600000,Flatrolled products of steel or nonalloy steel clad with copper alloys; LF5; RKOREA
7212600000,Flatrolled products of steel or nonalloy steel clad with aluminium alloys; A650; RKOREA
7212600000,Flatrolled products of steel or nonalloy steel clad with copper alloys; LF5; RKOREA
7214201000,철근 콘크리트용 이형봉강(KS D 3504 SD400)
7214209000,Other bars and rods of nonalloy steel containing ribs; PT Bar Dia 40mm; PSB9301080
7214991000,Nonalloy steel bar and rods ; Round Bar(S48CM) ; 기계구조용 탄소강재(KS D 3752)
7214991000,Nonalloy steel bar and rods ; Round Bar(SM45C) ; 기계구조용 탄소강재(KS D 3752)
7214991000, Nonalloy steel bars and rods ; Steel Round Bar(SHIJIAZHUANG Type)  철강제 환봉
7215100000,Freecutting steel bar nonalloyed
7215500000,Other bars and rods of nonalloy steel ; 특수강 (SM45C) ; 기계구조용 탄소강재(KS D 3752) ; 70
7215500000,Other bars and rods of nonalloy steel; 특수강 (S48CM) ; 기계구조용 탄소강재(KS D 3752) ; 42
7215500000,Other bars and rods of nonalloy steel ; 특수강 (S40CVS) ; 기계구조용 탄소강재(KS D 3752) ; 40
7215900000,Other bars and rods of nonalloy steel; CUTTED GALVANIZED IRON WIRE; PRCHNA
7215900000,Other bars and rods of iron or nonalloy steel ; MAT ROD ; D60L800 ; PRCHNA
7215900000,Other bars and rods of iron or nonalloy steel ; HRDA6385
7215900000,Other bars of nonalloy steel; PRINTER SHAFT; PLOVER CL; RKOREA
7215900000,Steel rod;CUT WIRE;;;PRCHNA
7215900000,CROMAX; Chromium Plasted Steel bar(크롬도금강)
7216320000,Gondola ; DHWGS01 ; Arm sliding type
7216334000,H sections; STEEL SCRAP FOR REROLLING(HBEAM)
7216500000,Wheel rim sections hot rolled;;162316015mm;steel;JAPAN
7216610000,Angles shapes and sections of nonalloy steel; SOLAR POS MANUFACTURE(CTYPE); JAPAN
